CPM	Cost Per Click	Cost Per Link Click	Relevance Score	industry	CTR	Daily Budget
977.6595745	41.23717949	44.36551724	7	Professional Services	2.37	50000
1092.535572	32.56811594	35.00311526	8	Professional Services	3.35	10000
1210.651183	33.90034965	36.41502347	8	Professional Services	3.57	10000
892.3256115	31.9212963	33.47087379	8	Professional Services	2.8	10000
1046.662729	35.58232932	38.02575107	7	Professional Services	2.94	20000
1074.884029	33.27179487	35.26086957	7	Professional Services	3.23	5000
871.3888294	34.50847458	36.35714286	7	Professional Services	2.53	20000
919.3819281	35.08974359	36.98648649	7	Professional Services	2.62	5000
951.2389179	36.54585153	39.66350711	7	Professional Services	2.6	5000
1034.205977	33.36653386	36.02150538	7	Professional Services	3.1	10000
1109.241029	40.61627907	46.57333333	7	Professional Services	2.73	60000
870.3459638	38.2826087	40.95348837	6	Professional Services	2.27	60000
1145.845473	36.99905927	40.63016529	7	Professional Services	3.1	60000
1009.427671	28.01421485	29.76620516	8	Professional Services	3.6	10000
1041.192552	25.72714095	29.33858667	8	Professional Services	4.05	60000
932.6847638	35.17159763	39.10526316	7	Professional Services	2.65	60000
937.8678875	32.59090909	36.76923077	8	Professional Services	2.88	10000
833.5949765	24.13636364	26.55	9	Professional Services	3.45	10000
1287.130405	21.91367604	23.31578947	9	Professional Services	5.87	10000
1026.889198	27.01219512	28.76623377	9	Professional Services	3.8	10000
864.0622238	24.56281407	27.15555556	9	Professional Services	3.52	7000
902.3670935	25.66666667	27.5521327	8	Professional Services	3.52	7000
1037.850625	28.70093458	31.02020202	8	Professional Services	3.62	7000
973.514464	18.95007779	19.86068483	10	Professional Services	5.14	10000
1026.811958	20.78809869	23.1763754	9	Professional Services	4.94	10000
1020.559551	21.09182879	22.92978003	10	Professional Services	4.84	10000
1064.379238	24.15924492	25.83488613	9	Professional Services	4.41	50000
1297.50732	25.00940666	26.65869649	9	Professional Services	5.19	50000
1311.928005	22.50768731	23.81970692	10	Professional Services	5.83	50000
1064.347963	27.24963967	29.15761875	9	Professional Services	3.91	50000
1170.086796	26.78555872	28.36816891	9	Professional Services	4.37	50000
883.1573896	38.14507772	41.01392758	8	Professional Services	2.32	5000
989.3763658	34.78605201	37.2991128	7	Professional Services	2.84	5000
792.489083	43.625	48.26595745	7	Professional Services	1.82	5000
884.0228435	32.70884521	36.62310867	8	Professional Services	2.7	5000
1416.213523	24.1469449	25.7047087	9	Professional Services	5.86	10000
1213.204828	27.19179004	29.71102941	9	Professional Services	4.46	10000
854.2372881	44.74766355	46.94117647	7	Professional Services	1.91	5000
1114.225352	29.40892193	34.69736842	9	Professional Services	3.79	10000
1104.170683	31.24	34.50200803	9	Professional Services	3.53	10000
1003.59928	19.49126214	21.04402516	10	Professional Services	5.15	10000
1249.855004	38.72799269	41.74130007	7	Professional Services	3.23	100000
863.4519733	31.49390937	34.22308507	8	Professional Services	2.74	100000
909.000343	32.3413366	35.19498395	8	Professional Services	2.81	100000
865.9665907	38.38315601	41.72617057	7	Professional Services	2.26	100000
760.552327	31.9671109	38.45840104	8	Professional Services	2.38	100000
858.9412119	39.22983183	45.0931503	7	Professional Services	2.19	20000
824.6173095	41.07108082	46.76274945	7	Professional Services	2.01	20000
865.6227313	45.32682154	52.45356415	7	Professional Services	1.91	20000
1049.132948	37.85889571	41.55555556	8	Professional Services	2.77	20000
1167.51548	38.55411536	42.11610619	8	Professional Services	3.03	20000
1127.675169	34.28718147	37.28956797	8	Professional Services	3.29	20000
1010.83803	25.45856144	27.2131827	9	Professional Services	3.97	20000
999.7303218	28.3261849	30.85630153	9	Professional Services	3.53	20000
1067.194836	36.37	38.69148936	8	Professional Services	2.93	20000
909.9585202	29.81546961	33.39480198	8	Professional Services	3.05	20000
825.9793304	28.6416309	30.9675174	8	Professional Services	2.88	20000
1094.083961	24.3440759	24.86066624	9	Professional Services	4.49	25000
840.5333656	21.68522206	23.60828268	10	Professional Services	3.88	50000
1237.590919	17.07351043	17.93095853	10	Professional Services	7.25	40000
1433.830162	23.81295477	25.24655877	10	Professional Services	6.02	40000
1261.150736	21.84251719	23.85319935	9	Professional Services	5.77	40000
966.6546907	34.88128368	38.88937658	8	Professional Services	2.77	20000
1351.549456	21.5986698	23.32919202	9	Professional Services	6.26	40000
1196.568074	23.29452633	24.65195202	9	Professional Services	5.14	10000
962.3603508	25.39553789	27.14559351	9	Professional Services	3.79	11000
897.6782688	26.39928901	28.23512881	8	Professional Services	3.4	11000
996.1707939	25.401924	26.82375051	8	Professional Services	3.92	11000
1038.210301	25.82709929	27.91370878	9	Professional Services	4.02	30000
1116.980808	27.8913027	29.59563032	8	Professional Services	4	25000
1404.16506	44.40243902	52.01428571	8	Ecommerce	3.16	10000
836.0560093	34.53012048	38.21333333	8	Ecommerce	2.42	10000
823.8698011	27.11904762	30.78378378	9	Ecommerce	3.04	10000
1794.023479	31.47940075	35.16736402	9	Ecommerce	5.7	10000
1455.115927	21.18085106	22.34913877	10	Ecommerce	6.87	10000
1448.327696	40.56842105	47	8	Ecommerce	3.57	30000
1224.355528	16.3502611	17.29397956	10	Ecommerce	7.49	30000
1108.108108	49.41025641	74.11538462	8	Ecommerce	2.24	30000
925.7057949	42.47727273	47.92307692	8	Ecommerce	2.18	30000
1016.317016	49.82857143	58.13333333	8	Ecommerce	2.04	30000
916.1051213	31.61627907	34.41772152	8	Ecommerce	2.9	5000
803.4757611	27.45089286	30.14215686	9	Ecommerce	2.93	5000
893.7534858	34.83695652	42.17105263	8	Ecommerce	2.57	5000
1010.718954	28.85074627	32.21666667	9	Ecommerce	3.5	5000
1025.442099	27.91304348	29.46885246	9	Ecommerce	3.67	5000
625.5605381	15.32967033	17.01219512	9	Ecommerce	4.08	10000
787.7262608	17.35181237	19.19339623	10	Ecommerce	4.54	10000
873.1455871	19.67422096	21.23853211	10	Ecommerce	4.44	10000
799.9141262	19.81914894	21.6627907	10	Ecommerce	4.04	10000
825.9899068	16.72102161	18.14712154	10	Ecommerce	4.94	10000
3451.481933	62.50735294	63.91729323	10	Ecommerce	5.52	1000
2214.818939	24.19767763	25.09979925	10	Ecommerce	9.15	1000
2219.02819	57.94188862	68.96253602	6	Ecommerce	3.83	10000
1196.336577	61.47058824	80.38461538	4	Ecommerce	1.95	10000
1115.844544	71.0952381	93.3125	3	Ecommerce	1.57	10000
1743.713216	60.35185185	81.475	5	Ecommerce	2.89	10000
1344.077961	58.78688525	72.44444444	5	Ecommerce	2.29	5000
869.8337292	36.62	38.14583333	6	Ecommerce	2.38	5000
1097.816594	42.61016949	46.55555556	6	Ecommerce	2.58	5000
1626.121572	58.09255079	68.81016043	6	Ecommerce	2.8	5000
1652.410099	52.80440098	60.32681564	6	Ecommerce	3.13	5000
1743.738657	78.75409836	94.19607843	5	Ecommerce	2.21	5000
1699.828473	58.29411765	70.78571429	7	Ecommerce	2.92	1000
1672.867223	42.06451613	45.75438596	8	Ecommerce	3.98	1000
1662.625418	38.05741627	42.30851064	7	Ecommerce	4.37	1000
1081.369109	15.60748056	16.86557675	10	Ecommerce	6.93	20000
1210.941803	22.17142857	24.56610801	10	Ecommerce	5.46	10000
1230.617807	19.21276596	21.13654096	10	Ecommerce	6.41	10000
1246.707573	16.36640472	17.30114226	10	Ecommerce	7.62	20000
1348.846304	20.05232558	21.6918239	10	Ecommerce	6.73	1000
848.3205038	11.60047847	12.09226933	10	Ecommerce	7.31	20000
844.8098001	10.36834817	10.99475561	10	Ecommerce	8.15	20000
885.289228	21.32238193	22.79692645	8	Ecommerce	4.15	20000
729.6120348	15.39547153	16.71455847	10	Ecommerce	4.74	20000
841.5584416	25.2	27	8	Ecommerce	3.34	20000
885.8921162	13.5795053	14.66793893	9	Ecommerce	6.52	20000
786.6903663	7.408880446	7.750248385	10	Ecommerce	10.62	20000
1098.707403	31.875	33	8	Ecommerce	3.45	20000
1225.579282	13.7627551	14.27248677	10	Ecommerce	8.91	20000
1179.658952	22.26436782	25.15584416	9	Ecommerce	5.3	20000
1052.09713	23.83	26.18681319	10	Ecommerce	4.42	10000
723.4042553	44.2	49.11111111	8	Ecommerce	1.64	10000
977.6813391	19.23170732	21.02666667	9	Ecommerce	5.08	20000
1164.695946	25.07272727	30.64444444	9	Ecommerce	4.65	1000
923.7368923	17.90300231	19.52644836	10	Ecommerce	5.16	10000
1462.5323	24.97058824	30.32142857	8	Ecommerce	5.86	1000
1059.843591	53.74137931	64.9375	5	Ecommerce	1.97	5000
1556.280211	45.42396313	74.28463768	7	Ecommerce	3.43	1000
891.4617716	52.80299252	62.27647059	4	Ecommerce	1.69	1000
1060.978708	53.81185567	61.95548961	3	Ecommerce	1.97	1000
1097.879397	59.54274858	69.82398812	4	Ecommerce	1.84	3000
1054.192603	61.69285714	74.45689655	3	Ecommerce	1.71	1000
960.1954401	55.04935208	61.62469136	4	Ecommerce	1.74	3000
1531.044558	60.87966805	71.57073171	6	Ecommerce	2.51	5000
964.2857143	108	108	5	Ecommerce	0.89	5000
1390.06378	55.21333333	60.89705882	5	Ecommerce	2.52	5000
1015.979815	134.2222222	134.2222222	5	Ecommerce	0.76	5000
883.6165049	70.00961538	86.67857143	3	Ecommerce	1.26	1000
677.2184743	11.34782609	12.31132075	10	Ecommerce	5.97	1000
712.3995408	7.173410405	7.475903614	10	Ecommerce	9.93	1000
657.6609919	9.502673797	9.983146067	10	Ecommerce	6.92	1000
991.3448735	17.51764706	18.38271605	10	Ecommerce	5.66	30000
913.1944444	12.6746988	13.3164557	10	Ecommerce	7.2	30000
848.5059069	11.62857143	12.9893617	10	Ecommerce	7.3	30000
1006.734007	18.01204819	19.16666667	10	Ecommerce	5.59	30000
944.742901	23.22641509	25.64583333	9	Ecommerce	4.07	30000
1123.817713	15.37647059	15.93902439	10	Ecommerce	7.31	30000
888.9381107	9.576923077	9.992091388	10	Ecommerce	9.28	30000
758.0411475	12.28169014	12.82352941	10	Ecommerce	6.17	30000
892.1859545	25.77142857	31.10344828	9	Ecommerce	3.46	30000
1070.817121	16.98765432	18.10526316	10	Ecommerce	6.3	30000
906.0650888	14.58333333	15.50632911	10	Ecommerce	6.21	30000
789.1373802	11.48837209	12.19753086	10	Ecommerce	6.87	30000
988.5057471	15.73170732	17.43243243	10	Ecommerce	6.28	30000
1037.931034	14.5060241	15.24050633	10	Ecommerce	7.16	30000
1071.197411	14.79329609	15.39534884	10	Ecommerce	7.24	30000
921.5805471	9.656050955	9.908496732	10	Ecommerce	9.54	30000
1104.539202	15.27445652	16.15229885	10	Ecommerce	7.23	30000
849.7922027	14.80689655	16.64341085	10	Ecommerce	5.74	30000
1070.524412	13.76744186	14.98734177	10	Ecommerce	7.78	30000
1201.220583	14.28668407	15.0738292	10	Ecommerce	8.41	30000
1089.473684	26.83333333	29.57142857	9	Ecommerce	4.06	30000
844.6730345	14.12285012	14.92987013	10	Ecommerce	5.98	30000
1515.398869	20.65409207	22.7405843	10	Ecommerce	7.34	30000
1246.558198	22.13333333	24	9	Ecommerce	5.63	30000
1012.286689	17.04597701	17.86746988	9	Ecommerce	5.94	30000
1014.119091	24.29411765	28.48275862	9	Ecommerce	4.17	30000
1235.904083	19.07	20.28723404	9	Ecommerce	6.48	30000
1008.858781	23.04761905	25.14285714	9	Ecommerce	4.38	30000
1528.36485	33.92592593	38.16666667	8	Ecommerce	4.51	30000
1229.724409	20.11916264	22.51171171	10	Ecommerce	6.11	3000
1139.668367	21.53012048	23.20779221	9	Ecommerce	5.29	3000
1010.178117	30.53846154	34.52173913	7	Ecommerce	3.31	100
1062.962963	35.875	47.83333333	7	Ecommerce	2.96	100
1101.397206	31.71264368	35.83116883	8	Ecommerce	3.47	20000
1421.05709	22.42914439	25.30467572	10	Ecommerce	6.34	20000
934.3148358	24.26470588	27.5	9	Ecommerce	3.85	20000
1059.398336	21.16538789	23.00926784	10	Ecommerce	5.01	20000
727.5252525	20.43262411	23.42276423	9	Ecommerce	3.56	20000
862.4031008	34.23076923	37.08333333	7	Ecommerce	2.52	1000
861.4609572	24.42857143	25.33333333	9	Ecommerce	3.53	1000
702.7027027	23.63636364	26	8	Ecommerce	2.97	1000
993.9540508	31.61538462	39.14285714	7	Ecommerce	3.14	1000
966.2162162	40.85714286	40.85714286	7	Ecommerce	2.36	1000
932.4487334	27.60714286	28.62962963	9	Ecommerce	3.38	1000
747.5728155	26.65384615	30.13043478	8	Ecommerce	2.8	1000
928.2136895	25.27272727	27.8	8	Ecommerce	3.67	100
727.6987157	12.2244898	12.55389222	10	Ecommerce	5.95	1000
634.0482574	16.5	17.41104294	9	Ecommerce	3.84	1000
709.8611606	17.33913043	17.80357143	9	Ecommerce	4.09	1000
1189.615605	27.95730337	30.49264706	9	Ecommerce	4.26	5000
1377.536439	35.44117647	37.65625	10	Ecommerce	3.89	5000
1350.180505	38.25	41.55555556	9	Ecommerce	3.53	5000
1678.799644	33.86912533	36.91746709	9	Ecommerce	4.96	5000
1106.203996	23.90909091	26.3	8	Ecommerce	4.63	1000
845.2958293	23.55405405	26.40909091	8	Ecommerce	3.59	1000
1090.686275	39.26470588	43.06451613	7	Ecommerce	2.78	1000
838.9830508	38.89285714	60.5	7	Ecommerce	2.16	1000
1252.136752	67.61538462	73.25	5	Ecommerce	1.85	1000
1352.487466	47.39189189	53.13636364	7	Ecommerce	2.85	10000
1413.603401	42.02973978	48.73275862	8	Ecommerce	3.36	10000
1342.410366	30.1019861	33.65833889	9	Ecommerce	4.46	70000
1166.400233	35.99103139	38.77294686	8	Ecommerce	3.24	70000
1029.42984	34.81755196	38.55754476	8	Ecommerce	2.96	70000
1364.886251	37.49728261	41.94224924	8	Ecommerce	3.64	70000
1457.776003	37.73643411	40.71747212	8	Ecommerce	3.86	70000
871.0407914	16.45538981	17.20094145	10	Ecommerce	5.29	10000
868.159204	20.52941176	21.2804878	9	Ecommerce	4.23	10000
919.4202899	32.36734694	33.04166667	8	Ecommerce	2.84	10000
862.9201681	19.55952381	21.06410256	9	Ecommerce	4.41	10000
809.993503	24.97996357	27.37325349	9	Ecommerce	3.24	10000
774.0929705	27.31	30.01098901	9	Ecommerce	2.83	10000
685.2833265	17.88297872	18.88764045	9	Ecommerce	3.83	10000
715.556475	26.20454545	28.12195122	9	Ecommerce	2.73	10000
770.0915565	33.64444444	33.64444444	8	Ecommerce	2.29	10000
1091.783567	33.62962963	36.81081081	9	Ecommerce	3.25	10000
792.8231562	44.93258427	51.93506494	7	Ecommerce	1.76	100000
1571.37116	30.46024901	34.01374757	9	Ecommerce	5.16	100000
1502.099284	51.98290598	56.31481481	9	Ecommerce	2.89	100000
1301.307888	33.09623431	35.7918552	9	Ecommerce	3.93	100000
579.1878835	4.749464668	4.896247241	10	Ecommerce	12.19	2000
603.5313002	4.732867133	4.841201717	10	Ecommerce	12.75	2000
841.9301165	6.837837838	7.228571429	10	Ecommerce	12.31	2000
623.3957297	3.614771579	3.692272415	10	Ecommerce	17.25	100
629.787234	5.092473118	5.285714286	10	Ecommerce	12.37	100
961.5861214	48.5	55.42857143	7	Ecommerce	1.98	1000
1276.215233	35.78425656	39.52979066	9	Ecommerce	3.57	5000
762.086514	8.925496689	9.137288136	10	Ecommerce	8.54	10000
936.7885687	24.32704403	28.23357664	9	Ecommerce	3.85	2000
993.9346508	28.70056497	31.16564417	8	Ecommerce	3.46	10000
1518.001946	55.71428571	66.85714286	8	Ecommerce	2.72	10000
1284.098052	50.44444444	65.90322581	9	Ecommerce	2.55	10000
1088.880761	32.71428571	40.78082192	9	Ecommerce	3.33	10000
1199.205166	58.1686747	77.87096774	8	Ecommerce	2.06	10000
1123.268698	38.015625	43.44642857	8	Ecommerce	2.95	10000
925.2777778	85.41025641	114.862069	5	Ecommerce	1.08	10000
620.2185792	113.5	122.2307692	4	Ecommerce	0.55	10000
1207.403775	70.35714286	83.47457627	6	Ecommerce	1.72	10000
1347.811927	29.90605763	32.57380235	9	Ecommerce	4.51	10000
904.6175373	60.609375	90.20930233	6	Ecommerce	1.49	10000
910.4708798	89.06060606	97.96666667	6	Ecommerce	1.02	90000
1290.458181	28.50821831	31.71481281	9	Ecommerce	4.53	90000
1208.798786	37.94372294	42.13942308	8	Ecommerce	3.19	90000
1395.803392	58.5060241	65.62162162	7	Ecommerce	2.39	90000
836.2046799	52.4516129	69.19148936	7	Ecommerce	1.59	90000
1336.8356	23.25806452	26.5398773	10	Ecommerce	5.75	2000
1233.791749	36.94117647	36.94117647	9	Ecommerce	3.34	2000
1507.26979	50.70652174	61.38157895	8	Ecommerce	2.97	90000
1556.278205	43.10661765	49.68220339	8	Ecommerce	3.61	90000
1599.930119	54.51190476	66.36231884	8	Ecommerce	2.94	90000
1497.390737	50.45054945	63.76388889	8	Ecommerce	2.97	90000
1185.900925	51.25882353	59.68493151	8	Ecommerce	2.31	90000
1461.097708	52.09677419	65.47297297	7	Ecommerce	2.8	90000
2917.043741	92.98076923	115.1190476	8	Ecommerce	3.14	90000
1799.823806	44.09352518	49.5606469	8	Ecommerce	4.08	90000
1257.832898	69.65060241	94.7704918	7	Ecommerce	1.81	90000
1627.374574	59.13274336	77.69767442	7	Ecommerce	2.75	90000
1731.624653	33.3907475	38.92325938	9	Ecommerce	5.19	90000
2146.657899	35.29338464	40.48402466	9	Ecommerce	6.08	90000
1456.347081	61.79545455	72.50666667	7	Ecommerce	2.36	90000
1141.262136	52.83146067	66.22535211	7	Ecommerce	2.16	90000
2507.989348	87.60465116	97.84415584	7	Ecommerce	2.86	90000
1801.138918	56.42723005	63.59259259	6	Ecommerce	3.19	90000
1856.302261	63.76595745	76.84615385	6	Ecommerce	2.91	90000
1202.12766	12.06226835	12.50730208	10	Ecommerce	9.97	10000
1280.364372	18.07142857	18.60294118	10	Ecommerce	7.09	10000
2004.775369	39.1965602	42.34372926	9	Ecommerce	5.11	70000
1755.474021	37.36020151	39.44680851	9	Ecommerce	4.7	70000
1948.872102	21.2005698	22.32717696	10	Ecommerce	9.19	70000
1945.446827	42.43055556	45.825	9	Ecommerce	4.59	70000
2000.926212	42.9205298	46.29285714	9	Ecommerce	4.66	70000
2828.746177	78.01204819	89.93055556	8	Ecommerce	3.63	1000
3249.324081	49.42357779	54.05472264	10	Ecommerce	6.57	1000
3270.427404	48.65692577	52.79137603	9	Ecommerce	6.72	1000
3083.614865	53.69117647	58.416	10	Ecommerce	5.74	1000
2723.462415	61	68.71264368	9	Ecommerce	4.46	1000
3022.222222	99.51219512	107.3684211	9	Ecommerce	3.04	2000
2533.946042	55.14193548	60.61702128	8	Ecommerce	4.6	2000
3097.535934	51.13559322	54.85454545	10	Ecommerce	6.06	100
1686.131041	41.64814815	46.06455795	8	Ecommerce	4.05	10000
1128.90858	49.07407407	56.94842407	8	Ecommerce	2.3	10000
2676.447053	112.741573	128.6410256	10	Ecommerce	2.37	70000
1264.670924	29.89958786	31.95915098	9	Ecommerce	4.23	70000
1257.609284	35.32596685	38.69288956	9	Ecommerce	3.56	70000
2184.464899	50.45451516	58.84726001	7	Ecommerce	4.33	70000
1448.882871	61.14285714	69.03225806	9	Ecommerce	2.37	70000
2332.134555	43.90500708	50.05840916	8	Ecommerce	5.31	70000
2116.856763	47.79146919	54.50810811	8	Ecommerce	4.43	70000
1979.585913	47.80607477	57.9631728	7	Ecommerce	4.14	70000
1217.860802	25.05973942	26.67338014	10	Ecommerce	4.86	70000
954.0544898	34.40697674	37.22012579	8	Ecommerce	2.77	2000
935.1585014	34.15789474	38.68211921	8	Ecommerce	2.74	2000
972.9642546	17.33083135	18.20934407	10	Ecommerce	5.61	10000
1230.705322	14.4292716	15.31740838	10	Ecommerce	8.53	10000
1184.931507	20.11627907	19.65909091	9	Ecommerce	5.89	10000
1126.760563	93.33333333	112	6	Ecommerce	1.21	5100
1260.295543	43.71848739	47.94930876	7	Ecommerce	2.88	5000
1038.461538	89.4375	95.4	6	Ecommerce	1.16	5100
990.4	123.8	123.8	6	Ecommerce	0.8	5100
1068.021892	68.3	80.35294118	8	Ecommerce	1.56	5100
1311.667972	57.75862069	72.82608696	7	Ecommerce	2.27	5000
1322.793149	47.80952381	52.15584416	7	Ecommerce	2.77	5000
1003.497567	65.99	73.32222222	6	Ecommerce	1.52	5100
1223.404255	51.75	69	7	Ecommerce	2.36	5000
962.6769627	93.5	124.6666667	7	Ecommerce	1.03	5100
1243.278379	42.24899598	49.97624703	7	Ecommerce	2.94	5000
1172.842608	50.83666062	57.39959016	6	Ecommerce	2.31	5100
1254.433834	14.5952381	14.95121951	10	Ecommerce	8.59	30000
918.6687856	10.55531686	11.00447928	10	Ecommerce	8.7	30000
977.4805283	10.36445242	10.89245283	10	Ecommerce	9.43	30000
913.2716049	8.987091875	9.225253313	10	Ecommerce	10.16	30000
758.1527363	15.91744258	17.14486294	10	Ecommerce	4.76	70000
717.892432	16.45042871	18.40096618	10	Ecommerce	4.36	70000
780.4242551	15.0923101	16.29949104	10	Ecommerce	5.17	70000
817.4165711	14.30844794	15.27190121	10	Ecommerce	5.71	70000
1273.346693	33.79787234	35.69662921	9	Ecommerce	3.77	100000
889.2715093	12.60111798	13.83946223	10	Ecommerce	7.06	100000
1102.060374	32.85714286	34.32835821	9	Ecommerce	3.35	100000
661.4947552	16.91061453	17.70175439	9	Ecommerce	3.91	100000
1159.775753	45.97222222	50.15151515	8	Ecommerce	2.52	100000
1974.5232	46.03871681	52.02375	8	Ecommerce	4.29	1000
1506.297229	49.44094488	60.66666667	8	Ecommerce	3.05	1000
1667.750325	41.04	48.39622642	9	Ecommerce	4.06	5100
2333.333333	28.70642202	31.29	10	Ecommerce	8.13	1000
1210.806697	50.50793651	70.71111111	6	Ecommerce	2.4	1000
1299.084435	79.8125	98.23076923	7	Ecommerce	1.63	1000
1573.850868	41.41935484	46.40963855	9	Ecommerce	3.8	5000
2009.235015	37.69866519	41.56113078	8	Ecommerce	5.33	1000
1489.830508	38.2173913	39.95454545	8	Ecommerce	3.9	3100
742.8909953	78.375	125.4	5	Ecommerce	0.95	90000
1269.491525	44.05882353	49.93333333	8	Ecommerce	2.88	5000
1743.979721	52.92307692	62.54545455	8	Ecommerce	3.3	5000
1362.985685	53.32	66.65	8	Ecommerce	2.56	3000
1885.522926	46.03522013	52.05974395	7	Ecommerce	4.1	1000
1784.151771	47.50687285	52.86615679	7	Ecommerce	3.76	1000
1152.941176	49	58.8	8	Ecommerce	2.35	5100
955.6650246	44.09090909	57.05882353	8	Ecommerce	2.17	5100
1601.408451	23.20408163	27.07142857	10	Ecommerce	6.9	100
1404.554965	23.58513514	25.81804734	10	Ecommerce	5.96	100
2029.111909	25.17650767	29.68657086	10	Ecommerce	8.06	50000
854.004418	8.237732328	8.59464503	10	Ecommerce	10.37	100000
601.4915694	6.672661871	6.87037037	10	Ecommerce	9.01	100000
1780.255822	50.72897196	61.68181818	6	Ecommerce	3.51	5100
1603.941513	40.04761905	42.22594142	8	Ecommerce	4.01	10000
1176.422847	53.43778802	61.35449735	7	Ecommerce	2.2	90000
1906.925365	45.35744017	50.50811124	6	Ecommerce	4.2	10000
1153.162055	72.9375	97.25	7	Ecommerce	1.58	90000
1633.779264	69.78571429	88.81818182	8	Ecommerce	2.34	5000
1573.333333	53.63636364	57.09677419	8	Ecommerce	2.93	5000
1360.012555	42.9009901	49.23863636	8	Ecommerce	3.17	5000
1057.971014	56.77777778	78.61538462	8	Ecommerce	1.86	5000
1611.583599	50.77694611	58.78509532	7	Ecommerce	3.17	10000
1424.103349	60.71014493	69.23966942	7	Ecommerce	2.35	90000
1932.126697	68.32	85.4	7	Ecommerce	2.83	5000
2016.770666	37.5763115	42.11878842	9	Ecommerce	5.37	90000
1376.228087	60.03361345	70.03921569	7	Ecommerce	2.29	90000
1385.630499	52.5	63	8	Ecommerce	2.64	5100
1864.3608	54.98	64.68235294	7	Ecommerce	3.39	5000
1266.897747	63.56521739	81.22222222	8	Ecommerce	1.99	5000
1564.852608	52.28030303	61.07079646	8	Ecommerce	2.99	5000
1298.759865	56.19512195	59.07692308	7	Ecommerce	2.31	5000
1224.765371	50.75	61.7826087	8	Ecommerce	2.41	5000
1575.883576	45.59398496	48.90322581	8	Ecommerce	3.46	5100
1286.463799	55.72727273	61.3	8	Ecommerce	2.31	5100
1246.268657	77.93333333	97.41666667	8	Ecommerce	1.6	5000
1567.95422	60.88888889	73.06666667	8	Ecommerce	2.58	5000
1560.070053	44.0990099	51.79069767	8	Ecommerce	3.54	5100
1004.205214	39.8	42.64285714	8	Ecommerce	2.52	5100
1469.284357	47.18644068	57.28395062	7	Ecommerce	3.11	5000
1630.185697	43.43157895	48.16342412	8	Ecommerce	3.75	5000
1289.690722	41.7	50.04	8	Ecommerce	3.09	5100
1296.877993	58.37068966	76.94318182	8	Ecommerce	2.22	5000
1028.045207	42.05479452	49.31726908	8	Ecommerce	2.44	5000
1230.056613	72.42424242	108.6363636	8	Ecommerce	1.7	5000
1660.146699	54.32	66.24390244	7	Ecommerce	3.06	1000
1671.968191	48.05714286	59.01754386	8	Ecommerce	3.48	5000
1562.182741	53.52173913	58.61904762	8	Ecommerce	2.92	5000
1360.864676	34.24842767	38.48409894	8	Ecommerce	3.97	5100
1238.899614	50.33333333	61.11904762	8	Ecommerce	2.46	5100
2384.03234	49.14583333	54.22988506	9	Ecommerce	4.85	3100
1834.584898	62.82142857	73.29166667	7	Ecommerce	2.92	5000
1564.62585	55.88785047	67.95454545	7	Ecommerce	2.8	3000
1111.445783	82	92.25	7	Ecommerce	1.36	5000
1428.463666	58.56701031	73.77922078	7	Ecommerce	2.44	5000
1270.780114	42.40655738	49.36641221	8	Ecommerce	3	5100
1219.298246	48.65	57.23529412	8	Ecommerce	2.51	5100
1572.939866	54.32692308	65.69767442	7	Ecommerce	2.9	5100
1453.695837	53.46875	65.80769231	8	Ecommerce	2.72	5000
1452.220727	67.4375	67.4375	7	Ecommerce	2.15	5000
1193.43696	115.1666667	172.75	8	Ecommerce	1.04	5000
1176.99115	110.8333333	133	8	Ecommerce	1.06	5000
1381.475667	51.76470588	55	9	Ecommerce	2.67	5100
1320.108511	61.79365079	68.29824561	7	Ecommerce	2.14	5100
1113.018598	51.86666667	67.65217391	6	Ecommerce	2.15	5100
1451.582868	59.96153846	74.23809524	7	Ecommerce	2.42	5100
692.6451802	6.491691789	6.810360333	10	Ecommerce	10.67	100000
906.8910334	8.555547083	8.957847677	10	Ecommerce	10.6	100000
1242.581171	22.67787611	24.1754717	10	Ecommerce	5.48	10000
1382.804555	17.1049944	19.58445633	10	Ecommerce	8.08	1000
1202.030886	34.64634146	40.87769784	10	Ecommerce	3.47	1000
1146.539285	18.03598725	19.4187239	10	Ecommerce	6.36	1000
1238.242894	31.42295082	34.72463768	9	Ecommerce	3.94	10000
1099.237551	27.87613293	31.70790378	9	Ecommerce	3.94	10000
1378.579003	61.9047619	76.47058824	7	Ecommerce	2.23	10000
1756.534727	50.04255319	56	7	Ecommerce	3.51	10000
1362.781955	72.5	76.31578947	7	Ecommerce	1.88	10000
1510.187449	61.76666667	71.26923077	7	Ecommerce	2.44	10000
1637.408568	71.22727273	87.05555556	7	Ecommerce	2.3	10000
1630.705394	51.26086957	60.46153846	7	Ecommerce	3.18	10000
1532.269733	30.60228137	33.64715719	9	Ecommerce	5.01	10000
1241.935484	42	55.44	7	Ecommerce	2.96	10000
1768.98684	53.12857143	65.62941176	8	Ecommerce	3.33	1000
1425.596529	57.14782609	65.72	8	Ecommerce	2.49	1000
1637.477826	45.33035714	53.44210526	8	Ecommerce	3.61	1000
1420.599009	51.5078125	57.83333333	8	Ecommerce	2.76	1000
1070.052679	19.91209725	21.10895239	10	Ecommerce	5.37	10000
1158.589045	24.11285947	25.59170746	9	Ecommerce	4.8	10000
1114.56971	23.6066482	25.01565558	9	Ecommerce	4.72	10000
1193.632359	26.97285068	30.41326531	9	Ecommerce	4.43	100
